seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_18337	3830	10	N	N	1	*	*,18337,*
contig_22818	3828	5	N	N	1	*	*,22818,*
contig_19519	3827	4	N	N	1	*	*,19519,*
contig_24797	3827	6	N	N	1	*	*,24797,*
contig_7404	3827	4	N	N	1	*	*,7404,*
contig_17102	3826	6	N	N	1	*	*,17102,*
contig_8101	3826	5	N	N	1	*	*,8101,*
contig_2270	3826	9	N	N	1	*	*,2270,*
contig_12050	3825	7	N	N	1	*	*,12050,*
contig_5011	3825	33	N	Y	1	4984	*,5011,*
contig_6483	3824	6	N	N	1	*	*,6483,*
contig_16298	3824	10	N	N	1	*	*,16298,*
contig_13558	3823	8	N	N	1	*	*,13558,*
contig_16685	3823	7	N	N	1	*	*,16685,*
contig_11878	3822	18	N	Y	2	5436	*,11878,*
contig_21200	3822	5	N	N	1	*	*,21200,*
contig_17675	3821	4	N	N	1	*	*,17675,*
contig_11582	3821	7	N	N	1	*	*,11582,*
contig_18742	3820	3	N	N	1	*	*,18742,*
contig_21784	3819	3	N	N	1	*	*,21784,*
contig_12335	3818	3	N	N	1	*	*,12335,*
contig_14763	3818	4	N	N	1	*	*,14763,*
contig_24949	3818	13	N	Y	1	5440	*,24949,*
contig_9628	3816	7	N	N	1	*	*,9628,*
contig_20632	3815	3	N	N	1	*	*,20632,*
contig_15824	3814	7	N	N	1	*	*,15824,*
contig_1848	3814	7	N	N	1	*	*,1848,*
contig_1937	3813	3	N	N	1	*	*,1937,*
contig_3444	3813	4	N	N	1	*	*,3444,*
contig_18274	3812	6	N	N	1	*	*,18274,*
contig_21458	3812	4	N	N	1	*	*,21458,*
contig_11521	3811	3	N	N	1	*	*,11521,*
contig_16465	3811	4	N	N	1	*	*,16465,*
contig_16971	3811	4	N	N	1	*	*,16971,*
contig_19382	3810	4	N	N	1	*	*,19382,*
contig_6781	3809	5	N	N	1	*	*,6781,*
contig_19950	3808	4	N	N	1	*	*,19950,*
contig_16472	3807	4	N	N	1	*	*,16472,*
contig_2846	3807	6	N	N	1	*	-2857,2846
contig_8276	3806	3	N	N	1	*	*,8276,*
contig_21760	3805	10	N	N	1	*	*,21760,*
contig_24631	3805	17	N	N	2	*	*,24631,*
contig_9165	3804	5	N	N	1	*	*,9165,*
contig_15487	3804	10	N	N	2	*	*,15487,*
contig_12383	3804	8	N	Y	1	3154	*,12383,*
contig_18017	3803	7	N	N	1	*	*,18017,*
contig_229	3803	13	N	Y	4	*	229
contig_15526	3803	13	N	N	2	*	*,15526,*
contig_15070	3801	10	N	N	1	*	*,15070,-15072
contig_13186	3799	3	N	N	1	*	*,13186,*
contig_20972	3799	4	N	N	1	*	*,20972,*
contig_8687	3798	7	N	N	1	*	*,8687,*
contig_14821	3797	3	N	N	1	*	*,14821,*
contig_20046	3796	4	N	N	1	*	*,20046,*
contig_21533	3796	3	N	N	1	*	*,21533,*
contig_21279	3796	4	N	N	1	*	*,21279,*
contig_6707	3794	5	N	N	1	*	*,6707,*
contig_21229	3793	4	N	N	1	*	*,21229,*
contig_8089	3793	7	N	N	1	*	*,8089,*
contig_17710	3793	5	N	N	1	*	*,17710,*
contig_1405	3793	7	N	N	1	*	*,1405,*
contig_22088	3791	3	N	N	1	*	*,22088,*
contig_17181	3791	4	N	N	1	*	*,17181,*
contig_7202	3790	4	N	N	1	*	*,7202,*
contig_1518	3790	3	N	Y	1	*	1518
contig_25944	3789	3	N	N	1	*	*,25944,*
contig_25355	3789	5	N	N	1	*	*,25355,*
contig_496	3788	12	N	N	1	*	*,496,*
contig_19057	3788	3	N	N	1	*	*,19057,*
contig_9479	3788	4	N	N	1	*	*,9479,*
contig_19808	3788	7	N	N	1	*	*,19808,*
contig_20	3787	7	N	Y	1	4808	20,*
contig_21559	3787	3	N	N	1	*	*,21559,*
contig_17323	3786	5	N	N	1	*	*,17323,*
contig_17587	3785	4	N	N	1	*	*,17587,*
contig_603	3785	4	N	N	2	*	603,623
contig_3984	3784	8	N	N	1	*	*,3984,*
contig_9765	3784	3	N	N	1	*	*,9765,*
contig_13168	3783	8	N	Y	1	5514	*,13168,*
contig_15311	3783	5	N	N	1	*	*,15311,*
contig_12511	3783	16	N	N	4	*	*,12511,*
contig_24046	3783	11	N	N	1	*	*,24046,*
contig_20680	3782	5	N	N	1	*	*,20680,*
contig_21788	3782	3	N	N	1	*	*,21788,*
contig_9772	3782	4	N	N	1	*	*,9772,*
contig_13408	3781	5	N	N	1	*	*,13408,*
contig_9969	3781	5	N	N	1	*	*,9969,*
contig_5458	3780	33	N	Y	1	5960	*,5458,*
contig_13614	3780	4	N	N	1	*	*,13614,*
contig_1203	3780	3	N	N	1	*	*,1203,*
contig_20265	3779	7	N	N	1	*	*,20265,*
contig_21449	3779	40	N	Y	2	5816	*,21449,*
contig_20715	3779	6	N	N	1	*	*,20715,*
contig_20289	3778	3	N	N	1	*	*,20289,*
contig_4391	3777	4	N	N	1	*	*,4391,*
contig_21342	3776	4	N	N	1	*	*,21342,*
contig_13437	3775	3	N	N	1	*	*,13437,*
contig_9874	3775	8	N	N	1	*	*,9874,*
contig_24019	3774	65	N	Y	2	5008	*,24019,*
contig_24153	3773	24	N	N	1	*	*,24153,*
contig_9069	3772	3	N	N	1	*	*,9069,*
contig_12523	3772	19	N	Y	1	4040	*,12523,*
contig_4537	3771	4	N	N	1	*	*,4537,*
contig_14473	3770	8	N	Y	1	2362	*,14473,*
contig_21398	3769	5	N	N	1	*	*,21398,*
contig_17130	3769	4	N	N	1	*	*,17130,*
contig_2854	3769	5	N	N	1	*	*,2854,*
contig_18065	3767	4	N	N	1	*	*,18065,*
contig_9154	3767	5	N	N	1	*	*,9154,*
contig_17287	3767	3	N	N	1	*	*,17287,*
contig_8575	3766	5	N	N	1	*	*,8575,*
contig_9726	3766	4	N	N	1	*	*,9726,*
contig_2371	3766	11	N	Y	2	4854	2371,*
contig_1505	3765	29	N	Y	1	*	1505
contig_5305	3764	7	N	N	1	*	*,5305,*
contig_4740	3763	4	N	N	1	*	*,4740,*
contig_528	3762	4	N	N	1	*	*,528,*
contig_2127	3762	4	N	N	1	*	*,2127,*
contig_8150	3761	10	N	N	2	*	*,8150,*
contig_5197	3761	16	N	N	1	*	*,5197,*
contig_15550	3760	4	N	N	1	*	*,15550,*
contig_5445	3760	39	N	Y	2	4636	*,5445,*
contig_25498	3760	10	N	Y	1	4364	*,25498,*
contig_18156	3759	3	N	N	1	*	*,18156,*
contig_21003	3758	5	N	N	1	*	*,21003,*
contig_8264	3758	4	N	N	1	*	*,8264,*
contig_15844	3757	6	N	N	1	*	*,15844,*
contig_1565	3756	4	N	N	1	*	*,1565,*
contig_6302	3756	5	N	N	1	*	*,6302,*
contig_16253	3756	6	N	N	1	*	*,16253,*
contig_17044	3755	4	N	N	1	*	*,17044,*
contig_21412	3755	3	N	N	1	*	*,21412,*
contig_2191	3754	5	N	N	1	*	*,2191,*
contig_3655	3754	5	N	N	1	*	*,3655,*
contig_25992	3754	55	Y	Y	2	*	25992
contig_24266	3754	10	N	N	1	*	*,24266,*
contig_9546	3752	5	N	N	1	*	*,9546,*
contig_24205	3752	5	N	N	1	*	*,24205,*
contig_22030	3752	3	N	N	1	*	*,22030,*
contig_20163	3748	4	N	N	1	*	*,20163,*
contig_15217	3748	3	N	N	1	*	*,15217,*
contig_5515	3747	6	N	N	1	*	*,5515,*
contig_20807	3747	9	N	N	1	*	*,20807,*
contig_20248	3747	3	N	N	1	*	*,20248,*
contig_5635	3746	5	N	Y	1	*	5635
contig_8622	3744	13	N	N	1	*	*,8622,*
contig_3858	3743	46	N	Y	1	*	3858
contig_15211	3743	11	N	N	1	*	*,15211,*
contig_15981	3741	6	N	N	1	*	*,15981,*
contig_25201	3741	3	N	N	1	*	*,25201,*
contig_21045	3740	3	N	N	1	*	*,21045,*
contig_21165	3739	4	N	N	1	*	*,21165,*
contig_12	3739	29	N	Y	2	*	12
contig_6306	3738	4	N	N	1	*	*,6306,*
contig_10574	3738	22	N	Y	1	2098	*,10574,*
contig_23994	3738	38	N	N	1	*	*,23994,*
contig_11598	3738	13	N	N	1	*	*,11598,*
contig_25859	3738	6	N	N	1	*	*,25859,*
contig_13270	3737	7	N	N	1	*	*,13270,*
contig_14672	3737	3	N	N	1	*	*,14672,*
contig_15702	3735	4	N	Y	1	5278	*,15702,*
contig_20280	3735	4	N	N	1	*	*,20280,*
contig_8521	3734	4	N	N	1	*	*,8521,*
contig_8704	3734	31	N	Y	1	5910	*,8704,*
contig_17499	3733	4	N	N	1	*	*,17499,*
contig_2926	3733	10	N	N	1	*	*,2926,*
contig_25569	3733	5	N	N	1	*	*,25569,*
contig_20501	3732	39	N	Y	1	6104	*,20501,*
contig_12586	3731	3	N	N	1	*	*,12586,*
contig_1858	3731	5	N	Y	1	4838	*,1858,*
contig_15221	3730	4	N	N	1	*	*,15221,*
contig_4641	3730	3	N	N	1	*	*,4641,*
contig_24462	3730	14	N	Y	2	5126	*,24462
contig_14053	3730	5	N	N	1	*	*,14053,*
contig_18847	3730	8	N	N	2	*	*,18847,*
contig_11444	3729	21	N	N	1	*	*,11444,*
contig_1822	3728	9	N	N	1	*	*,1822,*
contig_23175	3726	4	N	N	1	*	*,23175,*
contig_23334	3726	3	N	N	1	*	*,23334,*
contig_735	3726	3	N	N	1	*	*,735,*
contig_15076	3724	3	N	N	1	*	*,15076,*
contig_8487	3723	3	N	N	1	*	*,8487,*
contig_7936	3722	16	N	Y	1	5908	*,7936
contig_49	3722	3	N	Y	1	*	49
contig_7719	3721	6	N	N	1	*	*,7719,*
contig_2665	3721	16	N	Y	1	*	2665
contig_4348	3721	5	N	N	1	*	4286,4305,4348,24527,*
contig_13946	3720	3	N	N	1	*	*,13946,*
contig_12158	3720	10	N	N	2	*	*,12158,*
contig_15170	3720	3	N	N	1	*	*,15170,*
contig_11132	3719	7	N	N	1	*	*,11132,*
contig_10480	3718	5	N	N	1	*	*,10480,*
contig_15486	3718	4	N	N	1	*	*,15486,*
contig_9103	3718	5	N	N	1	*	-9101,9103
contig_9826	3718	3	N	N	1	*	*,9826,*
contig_20806	3718	9	N	N	1	*	*,20806,*
contig_8766	3717	5	N	N	1	*	*,8766,*
contig_11374	3717	6	N	N	1	*	*,11374,*
contig_21208	3716	4	N	N	1	*	*,21208,*
contig_14518	3716	4	N	N	1	*	*,14518,*
contig_7673	3716	3	N	N	1	*	*,7673,*
contig_22429	3715	5	N	N	1	*	*,22429,*
contig_14930	3715	4	N	N	1	*	*,14930,*
contig_3513	3715	7	N	N	1	*	*,3513,*
contig_19791	3715	8	N	N	2	*	*,19791,*
contig_21775	3715	3	N	N	1	*	*,21775,*
contig_16520	3713	9	N	N	1	*	*,16520,*
contig_17801	3713	5	N	N	1	*	*,17801,*
contig_16343	3712	4	N	N	1	*	*,16343,*
contig_18957	3712	3	N	N	1	*	*,18957,*
contig_7023	3710	12	N	Y	2	182	*,7023,*
contig_15501	3709	3	N	N	1	*	*,15501,*
contig_8561	3709	5	N	N	1	*	*,8561,*
contig_2688	3709	20	N	Y	1	*	2688
contig_25900	3709	4	N	N	1	*	*,25900,*
contig_9828	3707	7	N	N	1	*	*,9828,*
contig_22616	3707	5	N	N	1	*	*,22616,*
contig_1068	3705	17	N	N	1	*	*,1068,*
contig_19802	3705	3	N	N	1	*	*,19802,*
contig_25435	3704	5	N	N	1	*	*,25435,*
contig_5493	3704	33	N	Y	1	5964	*,5493,*
contig_18377	3703	4	N	N	1	*	*,18377,*
contig_17062	3702	7	N	N	1	*	*,17062,*
contig_5900	3702	8	N	N	1	*	*,5900,*
contig_247	3701	8	N	N	2	*	*,247,*
contig_13476	3700	3	N	N	1	*	*,13476,*
contig_23353	3700	3	N	N	1	*	*,23353,*
contig_12568	3699	3	N	N	1	*	*,12568,*
contig_19796	3699	4	N	N	1	*	*,19796,*
contig_17504	3698	3	N	N	1	*	*,17504,*
contig_4659	3697	7	N	N	1	*	*,4659,*
contig_19924	3696	4	N	N	1	*	*,19924,*
contig_15854	3695	5	N	N	1	*	*,15854,*
contig_5926	3695	8	N	N	1	*	*,5926,*
contig_18858	3695	3	N	N	1	*	*,18858,*
contig_13098	3694	8	N	N	1	*	*,13098,*
contig_10202	3693	3	N	N	1	*	*,10202,*
contig_14209	3692	5	N	N	1	*	*,14209,*
contig_13669	3692	4	N	N	1	*	*,13669,*
contig_5226	3691	6	N	N	1	*	-5219,5226,*
contig_437	3691	11	N	Y	1	*	437
contig_5070	3691	4	N	N	1	*	*,5070,*
contig_10118	3690	5	N	N	1	*	*,10118,*
contig_14904	3689	3	N	N	1	*	*,14904,*
contig_10424	3688	3	N	N	1	*	*,10424,*
contig_5512	3687	8	N	N	1	*	*,5512,*
contig_10651	3687	3	N	N	1	*	*,10651,*
contig_17030	3687	5	N	N	1	*	*,17030,*
contig_17901	3687	3	N	N	1	*	*,17901,*
contig_13018	3685	10	N	Y	1	5848	*,13018,*
contig_4524	3684	5	N	Y	1	*	4524
contig_15906	3682	3	N	N	1	*	*,15906,*
contig_2544	3682	137	N	Y	5	4864	*,2544,*
contig_11943	3681	3	N	N	1	*	*,11943,*
contig_19467	3681	4	N	N	1	*	*,19467,*
contig_21317	3681	3	N	N	1	*	*,21317,*
contig_22656	3680	3	N	N	1	*	*,22656,*
contig_13668	3680	27	N	N	6	*	*,13668,*
contig_8494	3680	24	N	Y	2	5126	*,8494
contig_15108	3679	3	N	N	1	*	*,15108,*
contig_20636	3678	10	N	N	1	*	*,20636,*
contig_17868	3678	3	N	N	1	*	*,17868,*
contig_13847	3678	9	N	N	2	*	*,13847,*
contig_909	3677	6	N	N	1	*	*,909,*
contig_6231	3676	3	N	N	1	*	*,6231,*
contig_13709	3675	6	N	Y	1	5554	*,13709
contig_5267	3674	5	N	N	1	*	*,5267,*
contig_19899	3673	3	N	N	1	*	*,19899,*
contig_16236	3671	4	N	N	1	*	*,16236,*
contig_4871	3671	3	N	N	1	*	*,4871,*
contig_20048	3671	3	N	N	1	*	*,20048,*
contig_11733	3670	4	N	N	1	*	*,11733,*
contig_20614	3670	4	N	N	1	*	*,20614,*
contig_19836	3670	4	N	N	1	*	*,19836,*
contig_20101	3669	3	N	N	1	*	*,20101,*
contig_19310	3669	3	N	N	1	*	*,19310,*
contig_19317	3669	3	N	N	1	*	*,19317,*
contig_5166	3668	6	N	N	1	*	*,5166,*
contig_19821	3668	3	N	N	1	*	*,19821,*
contig_15634	3668	5	N	N	1	*	*,15634,*
contig_7749	3668	3	N	N	1	*	*,7749,*
contig_2456	3667	15	N	N	1	*	*,2456,*
contig_15464	3667	3	N	N	1	*	*,15464,*
contig_15617	3667	9	N	N	1	*	*,15617,*
contig_18553	3667	3	N	N	1	*	*,18553,*
contig_422	3666	5	N	Y	1	*	422
contig_12937	3665	4	N	N	1	*	*,12937,*
contig_25824	3664	5	N	N	1	*	*,25824,*
contig_6890	3663	4	N	N	1	*	*,6886,6890,*
contig_20769	3663	4	N	N	1	*	*,20769,*
contig_14692	3662	3	N	N	1	*	*,14692,*
contig_24602	3662	7	Y	Y	1	*	24602
contig_3628	3660	45	N	Y	2	*	3628
contig_13441	3660	5	N	N	1	*	*,13441,*
contig_21389	3660	3	N	N	1	*	*,21389,*
contig_6015	3659	4	N	N	1	*	*,6015,*
contig_14764	3658	4	N	N	1	*	*,14764,*
contig_6914	3658	17	N	N	1	*	6909,6910,6914,-12021,*
contig_22190	3657	7	N	Y	1	5844	*,22190,*
contig_12115	3657	6	N	N	1	*	*,12115,*
contig_23158	3657	4	N	N	1	*	*,23158,*
contig_15542	3657	3	N	N	1	*	*,15542,*
contig_17848	3655	5	N	N	1	*	*,17848,*
contig_15786	3655	4	N	N	1	*	*,15786,*
contig_15767	3655	3	N	N	1	*	*,15767,*
contig_11306	3654	48	N	N	1	*	*,11306,*
contig_23713	3654	42	N	Y	1	*	23713
contig_24685	3653	6	N	N	1	*	*,24685,*
contig_9270	3653	15	N	N	1	*	*,9270,*
contig_16891	3653	3	N	N	1	*	*,16891,*
contig_20278	3653	3	N	N	1	*	*,20278,*
contig_599	3653	11	N	N	1	*	*,599,*
contig_24909	3653	5	N	N	1	*	*,24909,*
contig_24480	3652	5	N	N	1	*	*,24480,*
contig_1592	3652	11	N	N	1	*	*,1592,*
contig_18351	3652	4	N	N	1	*	*,18351,*
contig_7876	3651	15	N	N	1	*	*,7876,*
contig_21496	3651	3	N	N	1	*	*,21496,*
contig_20657	3651	4	N	N	1	*	*,20657,*
contig_23246	3650	4	N	N	1	*	*,23246,*
contig_6318	3650	6	N	N	1	*	*,6318,*
contig_12018	3649	4	N	N	1	*	*,12018,*
contig_18692	3649	3	N	N	1	*	*,18692,*
contig_15011	3649	3	N	N	1	*	*,15011,*
contig_20109	3648	3	N	N	1	*	*,20109,*
contig_15600	3646	3	N	N	1	*	*,15600,*
contig_14395	3646	3	N	N	1	*	*,14395,*
contig_19151	3646	7	N	N	1	*	*,19151,*
contig_19652	3645	3	N	N	1	*	*,19652,*
contig_21522	3645	4	N	N	1	*	*,21522,*
contig_18556	3645	4	N	N	1	*	*,18556,*
contig_23357	3645	3	N	N	1	*	*,23357,*
contig_19204	3644	6	N	N	1	*	*,19204,*
contig_24560	3644	7	N	N	1	*	*,24560,*
contig_7356	3643	5	N	N	1	*	*,7356,*
contig_13700	3643	5	N	N	1	*	*,13700,*
contig_16632	3642	13	N	N	1	*	*,16632,*
contig_21840	3642	5	N	N	1	*	*,21840,*
contig_13377	3642	3	N	N	1	*	*,13377,*
contig_13978	3640	3	N	N	1	*	*,13978,*
contig_9618	3639	7	N	N	1	*	*,9618,*
contig_20670	3639	6	N	N	1	*	*,20670,*
contig_23720	3639	217	N	Y	10	*	23720
contig_24016	3639	66	N	Y	2	5000	*,24016,*
contig_9709	3639	6	N	N	1	*	*,9709,*
contig_4054	3638	3	N	N	1	*	*,4054,*
contig_9140	3638	5	N	N	1	*	*,9140,*
contig_25413	3638	12	N	N	1	*	*,25413,*
contig_14645	3638	4	N	N	1	*	*,14645,*
contig_3961	3637	14	N	Y	1	*	3961
contig_15333	3637	3	N	N	1	*	*,15333,*
contig_15335	3637	4	N	N	1	*	*,15335,*
contig_7879	3636	3	N	N	1	*	*,7879,*
contig_19380	3635	4	N	N	1	*	*,19380,*
contig_24006	3635	4	N	N	1	*	*,24006,*
contig_5251	3635	22	N	Y	1	3498	5251
contig_3773	3635	29	N	N	1	*	*,3773,*
contig_16295	3633	3	N	N	1	*	*,16295,*
contig_75	3632	240	N	Y	10	2058	75,*
contig_23728	3632	258	N	Y	11	*	23728
contig_15421	3632	3	N	N	1	*	*,15421,*
contig_6688	3631	3	N	Y	1	5114	*,6688,*
contig_20383	3631	5	N	N	1	*	*,20383,*
contig_19206	3629	5	N	N	1	*	*,19206,*
contig_20384	3629	5	N	N	1	*	*,20384,*
contig_5975	3628	10	N	N	1	*	*,5975,*
contig_1741	3628	14	N	Y	1	*	1741
contig_14138	3627	4	N	N	1	*	*,14138,*
contig_24498	3627	6	N	N	1	*	*,24498,*
contig_23869	3627	11	N	Y	1	4954	23869,*
contig_6149	3626	6	N	N	1	*	*,6149,*
contig_16288	3625	8	N	N	1	*	*,16288,*
contig_13041	3625	13	N	Y	1	3302	*,13041
contig_16083	3624	3	N	N	1	*	*,16083,*
contig_20058	3624	3	N	N	1	*	*,20058,*
contig_10084	3624	4	N	N	1	*	*,10084,*
contig_20832	3622	5	N	N	1	*	*,20832,*
contig_10094	3621	5	N	N	1	*	*,10094,*
contig_17555	3621	3	N	N	1	*	*,17555,*
contig_19750	3620	7	N	N	1	*	*,19750,*
contig_16491	3620	4	N	N	1	*	*,16491,*
contig_14426	3620	4	N	N	1	*	*,14426,*
contig_15088	3620	4	N	N	1	*	*,15088,*
contig_11163	3619	3	N	N	1	*	*,11163,*
contig_20626	3617	3	N	N	1	*	*,20626,*
contig_23578	3617	7	N	N	1	*	*,23578,*
contig_25672	3617	10	N	N	2	*	*,25672,*
contig_17483	3617	3	N	N	1	*	*,17483,*
contig_25228	3616	8	N	N	2	*	*,25228,*
contig_25827	3616	3	N	Y	1	6208	*,25827,*
contig_18152	3615	10	N	Y	1	4134	*,18152,*
contig_18500	3615	4	N	N	1	*	*,18500,*
contig_6915	3614	10	N	N	1	*	6909,6915,-12021,*
contig_25474	3613	4	N	N	1	*	*,25474,*
contig_6040	3612	4	N	N	1	*	*,6040,*
contig_19134	3612	4	N	N	1	*	*,19134,*
contig_2884	3612	5	N	N	1	*	*,2884,*
contig_19271	3612	5	N	N	1	*	*,19271,*
contig_7195	3611	4	N	N	1	*	*,7195,*
contig_22197	3610	3	N	N	1	*	*,22197,*
contig_19560	3609	9	N	N	1	*	*,19560,*
contig_14010	3609	9	N	N	1	*	*,14010,*
contig_983	3608	7	N	N	1	*	*,983,*
contig_8183	3608	3	N	N	1	*	*,8183,*
contig_13013	3607	3	N	N	1	*	*,13013,*
contig_635	3607	6	N	N	1	*	*,635,*
contig_206	3607	21	N	Y	4	*	206
contig_10191	3606	4	N	N	1	*	*,10191,*
contig_21683	3606	3	N	N	1	*	*,21683,*
contig_15788	3605	3	N	N	1	*	*,15788,*
contig_15427	3605	3	N	N	1	*	*,15427,*
contig_22998	3604	5	N	N	1	*	*,22998,*
contig_20053	3603	5	N	N	1	*	*,20053,*
contig_20159	3603	9	N	N	1	*	*,20159,*
contig_481	3602	7	N	N	1	*	*,481,*
contig_12484	3602	11	N	N	1	*	*,12484,*
contig_23145	3602	6	N	N	1	*	*,23145,*
contig_19327	3602	3	N	N	1	*	*,19327,*
contig_16549	3601	9	N	N	1	*	16549,*
contig_16656	3601	6	N	N	1	*	*,16656,*
contig_20373	3600	3	N	N	1	*	*,20373,*
contig_8682	3600	7	N	N	1	*	*,8682,*
contig_16255	3600	3	N	N	1	*	*,16255,*
contig_20130	3599	4	N	N	1	*	*,20130,*
contig_3290	3599	10	N	Y	1	*	3290
contig_12550	3598	7	N	N	1	*	*,12550,*
contig_7677	3598	11	N	N	1	*	*,7677,*
contig_20467	3598	4	N	N	1	*	*,20467,*
contig_17350	3598	3	N	Y	1	*	*,17350
contig_12086	3597	3	N	N	1	*	*,12086,*
contig_8281	3597	4	N	N	1	*	*,8281,*
contig_19226	3597	7	N	N	1	*	*,19226,*
contig_12539	3596	7	N	N	1	*	*,12539,*
contig_10611	3596	5	N	N	1	*	*,10611,*
contig_21755	3596	4	N	N	1	*	*,21755,*
contig_2453	3596	3	N	N	1	*	-2471,2453,-19142,*
contig_13869	3595	3	N	N	1	*	*,13869,*
contig_17185	3594	3	N	N	1	*	*,17185,*
contig_21686	3594	3	N	N	1	*	*,21686,*
contig_9066	3591	5	N	N	1	*	*,9066,*
contig_16393	3591	3	N	N	1	*	*,16393,*
contig_24022	3591	81	N	Y	3	5958	*,24022
contig_17764	3591	8	N	N	1	*	*,17764,*
contig_9862	3590	6	N	N	1	*	*,9862,*
contig_2778	3590	11	N	N	1	*	*,2778,*
contig_20090	3588	4	N	N	1	*	*,20090,*
contig_24336	3588	8	N	N	2	*	*,24336,*
contig_15247	3588	3	N	N	1	*	*,15247,*
contig_16407	3588	12	N	N	1	*	*,16407,*
contig_17418	3586	6	N	N	1	*	*,17418,*
contig_17520	3584	4	N	N	1	*	*,17520,*
contig_19671	3583	3	N	N	1	*	*,19671,*
contig_20907	3583	4	N	N	1	*	*,20907,*
contig_16757	3582	5	N	N	1	*	*,16757,*
contig_23686	3582	643	N	N	28	*	*,23686,*
contig_11828	3581	6	N	N	1	*	*,11828,*
contig_551	3580	3	N	N	1	*	*,551,*
contig_4930	3579	4	N	N	1	*	*,4930,*
contig_23337	3579	3	N	N	1	*	*,23337,*
contig_11099	3577	3	N	N	1	*	*,11099,*
contig_15111	3576	3	N	N	1	*	*,15111,*
contig_6009	3576	4	N	N	1	*	*,6009,*
contig_9572	3574	15	N	N	1	*	*,9572,*
contig_718	3573	5	N	N	1	*	*,718,*
contig_12555	3572	7	N	N	1	*	*,12555,*
contig_19280	3571	4	N	N	1	*	*,19280,*
contig_20582	3571	3	N	N	1	*	*,20582,*
contig_14343	3570	5	N	N	1	*	*,14343,*
contig_24826	3569	6	N	N	1	*	*,24826,*
contig_5126	3569	5	N	N	1	*	*,5126,*
contig_20220	3568	3	N	N	1	*	*,20220,*
contig_8846	3567	5	N	N	1	*	*,8846,*
contig_11152	3565	8	N	N	1	*	*,11152,*
contig_19657	3565	4	N	N	1	*	*,19657,*
contig_6520	3564	4	N	N	1	*	*,6520,*
contig_22684	3564	4	N	N	1	*	*,22684,*
contig_17455	3563	4	N	N	1	*	*,17455,*
contig_6777	3563	5	N	N	1	*	*,6777,*
contig_14361	3562	12	N	N	1	*	*,14361,*
contig_15861	3562	5	N	N	1	*	*,15861,*
contig_21598	3562	3	N	N	1	*	*,21598,*
contig_13925	3561	3	N	N	1	*	*,13925,*
contig_22880	3561	10	N	N	1	*	*,22880,*
contig_20866	3560	3	N	N	1	*	*,20866,*
contig_15086	3560	4	N	N	1	*	*,15086,*
contig_14114	3559	11	N	N	2	*	*,14114,*
contig_22943	3559	3	N	N	1	*	*,22943,*
contig_21499	3559	3	N	N	1	*	*,21499,*
contig_321	3558	5	N	N	1	*	*,321,*
contig_21555	3558	3	N	N	1	*	*,21555,*
contig_21733	3558	4	N	N	1	*	*,21733,*
contig_25541	3556	5	N	N	1	*	*,25541,*
contig_18217	3554	3	N	N	1	*	*,18217,*
contig_17421	3553	4	N	N	1	*	*,17421,*
contig_17110	3553	3	N	N	1	*	*,17110,*
contig_7687	3552	3	N	N	1	*	*,7687,*
contig_6540	3551	8	N	N	1	*	*,6540,*
contig_17195	3551	4	N	N	1	*	*,17195,*
contig_24041	3551	27	N	Y	1	*	24041
contig_19866	3551	4	N	N	1	*	*,19866,*
contig_8900	3549	4	N	N	1	*	*,8900,*
contig_16198	3549	5	N	N	1	*	*,16198,*
contig_12952	3549	6	N	N	1	*	*,12952,*
contig_2490	3548	5	N	N	1	*	*,2490,*
contig_10617	3548	4	N	N	1	*	*,10617,*
contig_14849	3548	3	N	N	1	*	*,14849,*
contig_25630	3547	8	N	N	1	*	*,25630,*
contig_11633	3547	4	N	N	1	*	*,11633,*
contig_6057	3546	12	N	N	2	*	*,6057,*
contig_17717	3546	6	N	N	1	*	*,17717,*
contig_16812	3545	3	N	N	1	*	*,16812,*
contig_18067	3545	3	N	N	1	*	*,18067,*
contig_14334	3544	4	N	N	1	*	*,14334,*
contig_20447	3544	3	N	N	1	*	*,20447,*
contig_9018	3543	3	N	N	1	*	*,9018,*
contig_25953	3543	4	N	N	1	*	*,25953,*
contig_20975	3542	3	N	N	1	*	*,20975,*
contig_6784	3542	9	N	Y	1	2300	*,6784,*
contig_13392	3542	11	N	N	2	*	*,13392,*
contig_3510	3540	3	N	N	1	*	*,3510,*
contig_21377	3539	4	N	Y	1	2818	*,21377,*
contig_14561	3539	8	N	N	1	*	*,14561,*
contig_7943	3539	20	N	Y	1	3556	*,7943,*
contig_2871	3539	4	N	N	1	*	*,2871,*
contig_14145	3538	4	N	N	1	*	*,14145,*
contig_19248	3537	5	N	N	1	*	*,19248,*
contig_24482	3537	6	N	N	1	*	*,24482,*
contig_12607	3536	8	N	N	1	*	*,12607,*
contig_23211	3536	7	N	N	1	*	*,23211,*
contig_22889	3535	5	N	N	1	*	*,22889,*
contig_21805	3535	4	N	N	1	*	*,21805,*
contig_19242	3534	4	N	N	1	*	*,19242,*
contig_15840	3533	3	N	N	1	*	*,15840,*
contig_18791	3533	3	N	N	1	*	*,18791,*
contig_2580	3533	308	N	Y	14	*	2580
contig_7307	3532	6	N	N	1	*	*,7307,*
contig_16363	3532	4	N	N	1	*	*,16363,*
contig_18766	3532	8	N	N	1	*	*,18766,*
