contigName	contigLen	totalAvgDepth	1_cov.bam	1_cov.bam-var	2_cov.bam	2_cov.bam-var
contig_13485	1827	9.53667	9.53667	6.45165	25.3411	39.6389
contig_19364	9731	2.39265	2.39265	0.478188	1.46968	3.13288
contig_7229	33179	4.01947	4.01947	5.33608	2.3707	6.15693
contig_20667	6023	2.57705	2.57705	0.811204	2.98485	4.80599
contig_3476	1132	1.14868	1.14868	0.140973	6.15479	21.1994
contig_21611	7257	3.85986	3.85986	1.41632	4.6343	9.32354
contig_6081	8163	6.44116	6.44116	16.3598	4.82329	19.1623
contig_24490	10971	0.890121	0.890121	1.2078	1.23916	2.14232
contig_13111	2326	0.934743	0.934743	0.0610268	3.13511	4.53896
contig_23974	7324	7.41469	7.41469	4.07272	20.7133	20.5247
contig_933	18727	7.8355	7.8355	6.96231	7.81418	15.843
contig_18003	15362	7.76828	7.76828	5.4951	5.57172	8.87751
contig_1286	2481	1.4616	1.4616	0.262359	8.56757	15.3185
contig_20362	5249	2.47441	2.47441	0.26626	1.71916	1.44646
contig_16727	4218	1.70403	1.70403	0.321555	2.73992	19.3814
contig_15478	7360	1.97989	1.97989	0.0202643	0.186408	0.264898
contig_2875	5070	4.50874	4.50874	3.0826	3.13882	12.3573
contig_458	5098	7.46322	7.46322	2.29798	23.7565	204.851
contig_24471	49376	4.47199	4.47199	3.95928	7.05408	13.9244
contig_12682	1582	2.47905	2.47975	0.267934	3.77165	5.07498
contig_10004	5328	4.65856	4.65856	6.03875	9.85149	9.63307
contig_17239	7023	2.86774	2.86774	1.56248	4.41045	8.26576
contig_7505	4127	3.47146	3.47146	0.593787	5.19864	6.00938
contig_15924	7015	4.41704	4.41704	1.79325	2.82258	5.4139
contig_15373	4168	2.83151	2.83151	1.4909	2.57442	2.18825
contig_23276	4793	1.72518	1.72518	0.431134	2.1484	3.21513
contig_14532	2145	0.905764	0.905764	1.02223	1.66667	3.52326
contig_18194	14296	3.04206	3.04206	0.843358	4.34413	4.52175
contig_2711	20977	64.2015	64.2015	1509.91	44.7188	1210
contig_12259	8333	4.96713	4.96713	2.67391	7.24111	13.1805
contig_1316	1034	3.62557	3.62557	0.753181	5.78733	10.2334
contig_24173	1331	0.847587	0.847587	0.129294	4.05334	18.5777
contig_17743	24876	3.208	3.208	1.80722	2.12262	4.12784
contig_24335	7697	5.23082	5.23082	1.04057	3.47065	5.00725
contig_23002	6990	3.06901	3.06901	0.119525	1.27149	3.49875
contig_16005	4875	6.67429	6.67429	9.00507	2.0946	4.68478
contig_3743	58802	5.77401	5.77401	21.5217	9.98829	163.074
contig_17410	5685	3.40235	3.40235	4.17662	8.24246	295.137
contig_17967	10671	4.23182	4.23192	1.50925	4.92225	11.341
contig_3098	10397	17.5581	17.5581	31.3591	38.3915	91.2013
contig_23441	33620	17.8669	17.8669	53.8211	50.6496	612.244
contig_7174	19236	11.246	11.246	30.7024	16.9816	117.03
contig_9352	104059	7.00517	7.00517	10.277	9.13694	23.7546
contig_9080	1460	3.24809	3.24809	2.7657	4.16947	6.40974
contig_25627	2540	2.7477	2.7477	1.37583	2.52218	1.94909
contig_10355	1600	3.79034	3.79034	1.0616	28.0517	49.5068
contig_5634	11529	13.7498	13.7498	35.7588	10.6668	33.1442
contig_22186	3154	2.78595	2.78595	0.186271	3.73968	6.38448
contig_13654	2741	2.07989	2.07989	0.643415	5.80201	21.765
contig_1192	58128	27.2645	27.2645	375.414	48.5649	1587.88
contig_24266	3736	6.20245	6.20245	5.77088	1.26492	2.29587
contig_21544	2282	3.14024	3.14024	1.58476	4.47655	18.2476
contig_2747	107149	8.22697	8.22697	13.8861	12.444	245.497
contig_18800	22460	2.75558	2.75558	1.1796	1.18373	1.92485
contig_16057	9027	3.13248	3.13248	1.40657	0.698659	1.33633
contig_21421	22258	3.26067	3.26067	2.18218	4.77569	8.91815
contig_14472	6970	4.83094	4.83094	4.71152	2.22082	4.48348
contig_13088	8087	3.95175	3.95175	7.54583	6.37054	9.94386
contig_12268	2037	1.06412	1.06412	0.845823	3.41335	5.62439
contig_10146	1913	3.98582	3.98582	3.42249	1.3114	2.01703
contig_563	7519	3.07898	3.07898	1.16286	5.38011	13.1502
contig_10699	4220	3.74521	3.74521	1.75444	5.6285	11.7819
contig_15671	20677	4.46773	4.46777	4.53105	4.22789	8.59675
contig_19673	8548	3.71088	3.71088	0.653509	4.1105	6.89986
contig_11450	6131	3.44508	3.44508	0.636282	5.87778	6.93303
contig_5406	5355	13.7283	13.7283	4.11337	37.1201	104.394
contig_25611	5375	5.73263	5.73263	6.45276	7.9933	19.5431
contig_6408	7118	1.49569	1.49569	0.392636	1.38662	3.12469
contig_18397	1097	4.4245	4.4245	1.78365	17.9599	20.1168
contig_8070	143566	11.5899	11.5899	20.127	9.55901	18.3534
contig_2541	20337	85.1421	85.1421	2250.88	186.399	12540.6
contig_12924	6040	2.55789	2.55789	0.847771	3.18081	5.4642
contig_279	1641	4.95775	4.95842	4.9231	14.8934	189.712
contig_21816	1418	143.914	143.914	210.315	181.659	155.333
contig_20496	3983	4.7245	4.7245	6.40101	1.86773	5.15238
contig_19015	12729	23.2866	23.2866	44.0352	70.3304	395.644
contig_19625	2887	3.85093	3.85093	1.7921	3.75703	7.39523
contig_7964	17706	2.83151	2.83151	1.21716	2.11415	3.96463
contig_17885	7505	3.64079	3.64079	1.14512	5.63005	6.96676
contig_1491	176510	20.1988	20.1988	31.4718	44.6706	166.485
contig_536	75012	24.6313	24.6313	37.2967	66.1487	224.826
contig_2763	19747	7.74613	7.74613	14.3455	4.09394	7.79418
contig_11407	18248	3.91452	3.91452	1.50264	4.27848	7.11058
contig_5879	20050	5.95508	5.95508	2.95744	4.29573	7.36668
contig_15326	11529	14.0567	14.0567	4.91385	29.139	85.3706
contig_21506	5623	4.08314	4.08314	0.894947	3.27572	6.4827
contig_6799	7271	4.86968	4.86968	6.28921	7.90942	56.4343
contig_10700	4333	6.27301	6.27301	3.42621	7.22305	11.1791
contig_3020	11088	7.06144	7.06144	6.54134	23.3642	171.323
contig_8319	10163	6.20144	6.20144	1.25751	3.28902	4.37747
contig_6296	7375	3.20969	3.20969	0.960311	2.86561	6.44164
contig_7322	10201	4.68142	4.68142	15.6428	7.97921	76.4456
contig_22084	14895	3.80787	3.80787	1.34139	2.65615	6.83146
contig_4376	5896	3.24069	3.24069	0.859222	5.65367	11.5625
contig_20558	2871	3.97023	3.97023	2.11569	0.721058	0.826212
contig_9883	23301	53.337	53.337	215.779	28.5492	338.501
contig_15540	19610	2.7019	2.7019	0.960654	2.10303	3.69103
contig_11530	6245	2.87514	2.87514	0.566795	5.36735	6.23549
contig_22072	16544	10.5606	10.5606	18.8164	34.3779	109.778
contig_11164	5176	3.01433	3.01433	0.708215	1.83446	2.63562
contig_13562	14729	4.1483	4.1483	1.2148	4.16935	8.14547
contig_17456	24810	3.09165	3.09165	1.59312	2.0689	2.74004
contig_10782	8318	3.84525	3.84525	1.96341	4.80815	6.32212
contig_13638	9430	3.99203	3.99203	3.579	6.95183	14.0341
contig_8397	33721	7.45066	7.45066	5.61309	12.6691	29.8583
contig_21322	10430	4.26712	4.26712	1.86566	3.85409	8.79609
contig_15285	18754	5.98022	5.98022	13.919	8.82687	89.9793
contig_700	22387	13.9226	13.9226	485.344	29.0669	3361.8
contig_25582	4538	6.46764	6.46764	4.56957	3.799	7.47641
contig_16864	7176	2.98605	2.98605	0.584039	1.32636	1.70827
contig_18280	5501	4.20277	4.20277	1.79344	11.8499	32.6346
contig_24375	23825	4.57605	4.57609	3.03923	2.3973	4.83072
contig_9283	92400	8.06141	8.06141	26.8355	9.36944	79.7681
contig_3305	12328	23.8189	23.8189	97.1144	27.9143	265.352
contig_15618	6691	4.87968	4.87968	1.77924	6.56979	14.576
contig_13581	7716	4.18411	4.18425	3.56435	5.77055	24.1094
contig_7069	1775	21.0406	21.0406	22.7792	60.1292	387.299
contig_8937	17024	3.19977	3.19977	1.53401	4.67417	10.992
contig_12717	2471	3.15209	3.15209	0.380735	2.47953	4.23938
contig_17686	3232	1.98962	1.98962	0.0102788	1.78683	1.85557
contig_22115	7459	2.36298	2.36298	1.78361	2.25257	4.23401
contig_23432	8548	4.59205	4.59205	10.0444	4.66421	22.1144
contig_4730	16472	3.63736	3.63736	2.71319	4.81614	20.1729
contig_25618	11952	3.08321	3.08321	1.2295	4.80469	8.3364
contig_23691	14512	242.753	242.753	4783.37	217.011	3616.95
contig_2829	1713	0.939859	0.939859	0.0565596	14.6276	426.351
contig_8793	15711	3.49393	3.49393	5.16213	3.75779	12.5902
contig_7783	27294	7.39401	7.39401	13.3047	5.42543	9.51678
contig_10570	11122	5.86001	5.86001	2.06227	4.30423	6.92745
contig_3454	513744	15.6964	15.6964	25.3346	36.6948	151.347
contig_22511	4048	4.99743	4.99743	0.950975	6.90046	8.16917
contig_20768	2925	2.39027	2.39027	0.811257	1.45189	0.869267
contig_22159	10479	8.93252	8.93252	13.1955	8.85594	16.3931
contig_14284	70685	9.00953	9.00953	8.68527	11.959	33.6311
contig_9810	14263	4.3112	4.3112	4.87085	2.85751	5.63399
contig_13184	13418	8.87647	8.87647	4.60056	12.3986	37.3187
contig_3271	28628	5.98371	5.98371	6.70993	7.63407	14.8436
contig_12808	11243	8.39917	8.39917	6.3601	11.3026	112.777
contig_2946	7218	5.07965	5.07965	4.75469	9.93053	23.8638
contig_2928	3114	5.97301	5.97301	0.939533	8.7635	6.59242
contig_25643	11096	3.79043	3.79043	2.43718	7.981	26.0123
contig_7541	1602	4.40771	4.40771	0.459428	12.8285	45.9561
contig_4658	239911	71.1492	71.1492	875.076	40.1259	358.221
contig_21784	3793	3.31897	3.31897	1.46933	3.93028	1.96054
contig_25780	15395	2.5939	2.5939	0.974786	3.70495	11.7603
contig_10943	1072	21.0499	21.0499	12.9421	21.3991	136.512
contig_15789	4954	4.23064	4.23064	0.49397	3.99709	6.94899
contig_22519	8045	4.6955	4.6955	6.83219	0.99164	2.26355
contig_5512	3658	5.55103	5.55103	3.62134	3.75855	6.87495
contig_7629	5204	1.69371	1.69371	0.216867	5.98833	8.44528
contig_9736	3971	4.45067	4.45067	1.99162	6.06543	8.49648
contig_13282	2242	14.3298	14.3298	93.0351	25.3533	147.7
contig_17563	9368	2.62356	2.62356	0.363873	2.07117	4.47841
contig_19163	3983	3.16514	3.16514	0.974057	3.0827	6.41473
contig_23048	10857	4.66293	4.66293	3.19031	3.75306	10.1038
contig_13302	3311	3.38659	3.38659	3.04542	2.09617	4.90698
contig_9570	17726	3.77259	3.77259	4.3829	5.42444	11.3305
contig_24291	6306	3.58902	3.58902	1.89386	7.30279	11.5099
contig_10201	2622	2.55178	2.55178	0.470009	4.05623	6.21004
contig_12122	11987	3.31089	3.31089	1.50276	4.23731	6.27572
contig_18796	38522	5.2316	5.2316	4.6482	7.72986	13.5041
contig_23299	18781	3.13048	3.13048	0.80628	2.17143	3.26408
contig_12471	12183	3.03557	3.03557	1.90628	6.09424	8.76709
contig_22193	4871	3.74666	3.74666	1.03874	6.23173	14.0907
contig_10312	2987	3.18893	3.18893	0.673028	31.4166	27.2065
contig_19606	7773	2.51135	2.51135	0.305265	1.13604	1.43846
contig_3986	1532	1.97323	1.97323	0.0304198	4.82996	10.4786
contig_19089	7427	3.6335	3.6335	0.270115	6.33819	10.991
contig_2979	1187	15.2565	15.2565	2.24109	127.041	445.099
contig_468	2893	7.09515	7.09515	7.28231	19.3937	126.775
contig_11976	15275	3.82459	3.82459	2.25312	1.27597	1.80491
contig_451	47045	10.4409	10.4409	8.82134	15.7467	40.8691
contig_7233	1515	4.38681	4.38755	0.598228	6.81245	10.8783
contig_24525	10538	5.23392	5.23392	4.36246	3.12986	6.38839
contig_12865	11730	5.44732	5.44741	6.75863	9.40639	13.2446
contig_11372	39463	5.49213	5.49213	7.73761	3.5007	6.02574
contig_6875	6555	2.59251	2.59251	0.883262	2.02873	4.11187
contig_20090	3582	2.98718	2.98718	0.835163	2.36509	3.15404
contig_9088	5988	2.38386	2.38386	0.336944	4.7506	10.8719
contig_9182	1.23702e+06	168.067	168.067	492.867	125.571	513.796
contig_15208	2478	4.41839	4.41839	4.05005	8.95404	62.2897
contig_11277	20623	3.07586	3.07586	2.48383	2.48781	4.30869
contig_11487	14648	4.0607	4.0607	2.25246	9.97903	18.0558
contig_22882	5299	5.73626	5.73626	5.63348	2.91882	7.17646
contig_22242	12395	4.69792	4.698	2.74733	11.973	22.4252
contig_1538	29694	8.03026	8.03026	5.61431	18.8879	40.2966
contig_2761	36758	101.15	101.15	2785.34	57.846	3404.96
contig_22423	60379	8.73759	8.73759	18.7971	9.46048	46.6845
contig_11836	5341	7.06357	7.06357	6.65351	4.17588	6.97199
contig_25506	9669	124.305	124.305	150.803	94.6877	431.114
contig_25732	29012	3.52193	3.52193	1.93437	3.64833	6.75572
contig_21155	3264	2.23956	2.23956	0.245183	4.3176	2.52713
contig_21164	2665	1.73797	1.73797	0.54984	3.51451	9.09725
contig_14623	21677	3.73963	3.73963	5.31813	4.64835	10.1515
contig_14593	12822	3.81029	3.81029	3.21622	2.98153	6.08638
contig_15802	2818	2.97489	2.97489	0.783406	3.72826	7.62812
contig_24340	2379	4.7223	4.7223	2.18274	30.93	160.768
contig_11371	32968	4.07831	4.07831	4.00681	5.57663	13.5044
contig_21259	32105	4.52558	4.52558	3.05443	6.48922	14.8697
contig_18882	5813	5.44552	5.44552	4.39416	3.68109	8.22404
contig_14586	6263	8.77458	8.77458	22.8717	5.16244	28.4783
contig_16403	8528	2.98544	2.98544	0.85091	1.81798	2.77323
contig_17384	5616	3.09568	3.09568	1.91351	0.767289	0.960303
contig_2503	4981	2.3817	2.3817	0.360278	2.58207	5.53483
contig_8384	1106	1.98745	1.98745	0.0124075	7.88285	3.51923
contig_3619	58311	3.54875	3.54875	3.75969	5.07625	16.5906
contig_18457	5817	2.99665	2.99665	0.893249	3.5892	24.0321
contig_16769	2966	3.22124	3.22124	0.821009	2.16513	3.07503
contig_714	3364	3.84661	3.84661	1.72589	4.68544	9.83097
contig_23875	18193	4.49127	4.49127	4.39662	4.83761	11.5622
contig_13923	45489	7.21602	7.21602	12.5366	8.99515	30.2896
contig_1807	193603	12.0182	12.0182	16.532	14.0593	30.3539
contig_20769	3672	2.9665	2.9665	1.51894	7.15872	9.56138
contig_24194	8608	5.40317	5.40317	2.53812	9.6628	26.1373
contig_11446	26433	4.39676	4.39676	3.03691	3.22014	5.46883
contig_9692	10485	3.70808	3.70808	2.53127	6.12114	14.038
contig_14351	10522	8.84988	8.84988	29.3659	6.61367	34.6633
contig_25007	29893	7.42803	7.42803	26.8595	6.3348	27.5746
contig_771	10137	4.94733	4.94733	4.23547	4.41804	6.39916
contig_6749	5139	0.050912	0.050912	0.0483298	2.73582	20.5817
contig_11381	10120	27.2344	27.2344	78.3553	48.7192	261.498
contig_998	1.32362e+06	38.1545	38.1545	82.5928	58.8376	224.675
contig_13249	8542	4.86868	4.86868	5.33584	3.43387	33.8531
contig_12989	49512	5.41228	5.41228	5.84113	5.43588	12.0605
contig_25448	9299	2.60334	2.60334	1.97244	4.14395	4.37572
contig_5437	5367	6.8342	6.8342	13.7704	20.9592	230.818
contig_15322	7207	2.53224	2.53224	0.73564	1.18662	2.84577
contig_22904	9016	4.0247	4.0247	1.42352	5.06046	19.4781
contig_14892	14089	7.00251	7.00251	4.88391	5.08738	9.04121
contig_3051	8291	11.9778	11.9778	6.10935	21.1685	49.4026
contig_17025	3433	3.85257	3.85257	1.23177	6.11331	40.7121
contig_155	2779	6.32522	6.32522	2.09629	22.4393	173.394
contig_22751	14898	2.77909	2.77909	1.77344	2.24898	3.74544
contig_7411	9476	4.76571	4.76571	3.25566	5.19537	13.4121
contig_16731	9270	3.40559	3.4057	0.782876	2.61809	4.55503
contig_8973	5925	6.48433	6.48433	3.55313	4.42009	7.03696
contig_7083	5590	7.9671	7.9671	1.2956	8.78713	18.2716
contig_21968	7033	3.64492	3.64492	3.52441	4.88014	7.85063
contig_19845	7531	4.51429	4.51429	2.51677	8.03319	24.9059
contig_21055	2553	1.59426	1.59426	0.241223	1.59051	3.17946
contig_16089	8501	6.50389	6.50389	6.107	4.55059	10.6763
contig_15408	3877	2.06869	2.06869	0.0988815	2.5766	3.58496
contig_12093	1956	8.86213	8.86268	2.04427	24.8776	33.2797
contig_25432	12259	6.25279	6.25279	6.64604	3.16789	7.7444
contig_13848	35313	24.3237	24.3237	124.116	28.1746	222.529
contig_19962	18049	4.57093	4.57093	5.12532	5.11274	8.62286
contig_24796	17047	6.02101	6.02101	3.89248	7.49399	11.3669
contig_13068	6596	6.92011	6.92011	11.5601	9.88086	728.04
contig_10094	3621	2.23019	2.23019	1.42911	4.55575	8.52342
contig_6200	23385	4.52115	4.52115	3.44229	3.55373	5.7556
contig_7547	6406	3.18302	3.18302	3.33259	2.13411	3.34244
contig_5870	10516	12.869	12.869	33.7119	7.13814	31.101
contig_16311	5172	4.25249	4.25249	1.29651	3.54122	4.6232
contig_14836	39756	3.46768	3.46768	3.53287	36.5596	5125.15
contig_2772	2205	8.33139	8.33139	5.06779	6.38054	11.4821
contig_8644	9371	4.9063	4.9063	1.22963	18.968	30.7395
contig_1160	1588	2.20515	2.20515	1.1625	6.16064	40.0805
contig_16153	10615	3.0064	3.0064	1.57916	7.80315	126.693
contig_13726	128684	9.15513	9.15513	7.94	13.6019	23.8367
contig_15431	6725	3.07498	3.07498	2.94586	8.01688	44.548
contig_16579	5281	6.51432	6.51432	2.61321	5.25804	9.35053
contig_15150	11745	3.82881	3.82881	1.89573	6.95826	11.3996
contig_13432	8371	2.58168	2.58168	1.27743	3.17638	18.1221
contig_6865	2134	3.84325	3.84325	1.32238	5.38306	8.99197
contig_10337	4262	0.842899	0.842899	0.749316	2.54475	5.5136
contig_11696	15745	15.0175	15.0175	75.7389	18.6503	95.0948
contig_10216	1368	0.550903	0.550903	0.303489	6.64368	35.6741
contig_4526	138061	8.68129	8.68129	6.87511	7.21413	20.4384
contig_16662	6681	4.47053	4.47053	1.39372	4.24943	5.14105
contig_12551	1878	3.35938	3.35938	0.699379	10.9618	36.1745
contig_22586	6648	5.39181	5.39181	10.5473	4.78332	5.55898
contig_14343	3545	3.89249	3.89249	1.65993	2.50427	2.75798
contig_25484	12791	4.81054	4.81062	5.0001	5.38494	10.0086
contig_17055	11180	6.0418	6.0418	4.66442	14.2024	24.2188
contig_20744	6004	3.11052	3.11052	1.30692	3.21404	4.90532
contig_10492	8834	4.386	4.386	1.10445	6.44104	10.0811
contig_15984	10942	5.14474	5.14483	5.99287	5.7677	25.3579
contig_24918	56214	6.20782	6.20782	9.19925	7.34726	38.6018
contig_16644	4397	3.19873	3.19873	1.11502	2.99364	7.22097
contig_8538	2005	1.58059	1.58059	0.275999	4.35741	6.85978
contig_1624	5354	3.5784	3.5784	3.67201	4.706	14.8298
contig_12013	10046	7.45624	7.45624	3.23013	4.3843	6.16539
contig_1040	15649	3.39538	3.39538	1.38162	3.97168	5.30359
contig_20469	48602	6.18486	6.18486	5.56799	11.6286	21.588
contig_7906	7147	4.08361	4.08361	1.3159	6.80763	9.34153
contig_25935	16985	6.97119	6.97119	4.66114	10.8729	21.3788
contig_23740	125921	8.25703	8.25703	10.3225	13.7686	25.0173
contig_8284	8882	3.6506	3.6506	0.86393	1.07467	1.64246
contig_13124	2033	1.52469	1.52469	1.28881	13.1954	26.0308
contig_25691	5287	5.47868	5.47888	5.69672	4.13432	9.62776
contig_1271	1764	4.57373	4.57373	2.36994	26.7497	18.2051
contig_10732	25505	4.0633	4.0633	2.24675	6.83167	19.1754
contig_19002	2451	2.57584	2.57584	0.6435	1.95263	3.15821
contig_24844	6739	7.13735	7.13735	1.48032	13.839	21.6316
contig_22892	24534	3.00927	3.00927	1.0866	1.08087	2.21479
contig_7616	5818	2.82763	2.82763	0.530202	1.07781	1.37896
contig_15514	4995	2.87472	2.87472	2.53199	4.1934	15.7811
contig_19483	1668	2.58893	2.58893	0.264663	1.17655	2.27731
contig_7228	3493	4.45019	4.45019	1.90585	2.81873	3.24957
contig_23701	4451	5.97396	5.97396	2.0602	7.40293	8.23362
contig_25215	15892	3.70544	3.70544	2.07176	5.99752	12.4232
contig_11707	5553	3.21044	3.21044	0.678913	1.2432	1.72544
contig_7482	18382	8.61452	8.61452	7.48529	17.024	31.6832
contig_25741	28295	8.46658	8.46658	7.18922	6.03361	9.16918
contig_18061	13627	3.01158	3.01158	2.82757	5.27194	21.9548
contig_14165	12041	4.68337	4.68337	8.43768	9.5637	63.3
contig_18962	8511	3.87801	3.87801	3.5774	5.49528	9.67044
contig_17371	3071	2.23074	2.23074	0.402895	2.55666	4.19325
contig_14250	12692	4.31757	4.31757	3.14107	8.87291	15.6418
contig_627	4823	2.8915	2.8915	3.20089	5.03103	17.6105
contig_16252	8249	4.08581	4.08581	3.68713	1.00593	1.66009
contig_21585	2597	2.98651	2.98651	1.03212	7.56273	23.5978
contig_14957	3410	1.20092	1.20123	0.169369	5.36687	9.58992
contig_23783	19657	3.86943	3.86943	4.12896	8.55201	11.9806
contig_22200	18805	4.0588	4.0588	3.37734	6.05189	10.5154
contig_18914	23308	7.49003	7.49003	8.73483	5.3217	8.09856
contig_19486	3891	2.7343	2.7343	0.716028	4.73964	12.2502
contig_2147	1272	1.60695	1.60695	0.53672	3.35829	16.9864
contig_10801	8662	14.9839	14.9839	34.5853	47.2171	445.626
contig_16179	4554	1.78224	1.78224	0.767206	3.04587	9.32911
contig_17962	3852	2.52161	2.52161	1.44169	10.4352	27.8646
contig_18258	3320	3.34322	3.34322	3.30216	2.03691	3.58556
contig_5973	60509	7.27129	7.27129	12.5131	17.3495	119.706
contig_7063	1535	1.39134	1.39134	0.499924	7.3509	124.544
contig_735	3723	2.19284	2.19284	0.179205	1.11139	1.32186
contig_15046	2840	3.4026	3.4026	0.843074	3.2829	6.29
contig_13020	6641	3.52611	3.52611	1.6493	2.85719	5.92639
contig_4240	3476	2.79796	2.79796	0.454799	2.69212	5.47092
contig_13003	10394	2.29666	2.29666	2.42185	5.41839	19.9102
contig_12360	24820	4.72975	4.72979	2.25793	8.18403	29.4811
contig_21333	2473	3.60009	3.60009	0.393409	0.258287	0.399236
contig_2501	11232	3.95199	3.95199	1.07126	4.48953	38.3912
contig_15224	11228	2.77505	2.77514	0.386448	1.1865	1.97256
contig_16183	11518	3.37183	3.37183	0.743605	1.27296	1.41911
contig_17775	5175	2.60677	2.60697	1.53156	6.61692	23.1398
contig_19851	2542	1.42977	1.43018	0.74878	3.58946	4.212
contig_14799	64669	4.57785	4.57785	4.89765	3.80491	8.41442
contig_13198	9060	3.3119	3.3119	1.48229	8.49091	14.2036
contig_24515	2060	6.20785	6.20785	1.51305	6.95393	21.6039
contig_9863	10882	5.92089	5.92089	1.69666	6.13054	11.5541
contig_12378	8617	3.83406	3.83406	1.92205	5.0587	6.12913
contig_13350	7007	4.39711	4.39711	2.41384	2.81566	4.9046
contig_8156	13433	7.71859	7.71859	5.29455	5.96326	48.5925
contig_22302	18987	2.56187	2.56193	1.42459	9.48277	1099.7
contig_20660	3253	4.82017	4.8205	1.65725	11.6474	8.38766
contig_18329	17377	3.3213	3.3213	1.03824	5.19928	8.21337
contig_19955	2698	4.26413	4.26413	2.11908	1.91758	1.71838
contig_13678	11990	4.28302	4.28302	1.88069	2.72889	4.86922
contig_7888	1404	1.42344	1.42344	0.44864	27.2153	110.027
contig_3964	5572	13.9869	13.9869	47.6513	32.1236	340.658
contig_1801	76579	12.3749	12.3749	11.2482	14.8859	51.8376
contig_740	3120	3.81919	3.81919	1.65709	3.93603	29.4189
contig_8731	16561	25.2475	25.2475	50.2294	38.0517	84.6331
contig_19276	2478	1.59192	1.59192	0.242512	0.597509	0.676348
contig_7278	5007	1.30142	1.30142	0.724626	0.567428	0.652022
contig_19889	1992	3.48317	3.48317	0.464942	3.61509	4.63008
contig_14926	11655	4.92873	4.92873	2.84476	6.17201	8.02077
contig_10686	22105	7.18392	7.18392	10.4471	5.43257	7.58168
contig_17931	2619	2.42082	2.42082	0.720331	4.22438	13.8499
contig_16419	75372	6.6049	6.6049	6.1589	8.24053	18.4511
contig_9240	10422	6.33411	6.33411	4.05585	3.40586	5.9538
contig_12425	3957	3.57972	3.57972	1.68511	1.38797	0.958511
contig_19474	7790	2.83351	2.83351	1.88031	2.17277	3.23808
contig_6878	6832	3.46932	3.46932	3.38305	5.28435	9.10378
contig_18648	12550	4.36097	4.36105	1.22973	10.0468	18.4485
