Name %GC 
contig_5025 37.07 
contig_6153 41.94 
contig_22557 32.11 
contig_14513 42.32 
contig_13073 64.75 
contig_14305 54.70 
contig_4065 40.29 
contig_15348 28.84 
contig_26304 46.40 
contig_7127 49.25 
contig_6495 61.44 
contig_24568 39.49 
contig_1919 42.45 
contig_5364 43.94 
contig_30056 57.48 
contig_28619 48.78 
contig_12879 54.75 
contig_9993 51.61 
contig_22870 48.78 
contig_20849 62.61 
contig_27595 35.59 
contig_23425 35.25 
contig_22501 58.24 
contig_23847 67.09 
contig_797 36.41 
contig_17127 47.03 
contig_23609 39.42 
contig_7979 51.01 
contig_22357 32.30 
contig_20802 43.24 
contig_3546 44.03 
contig_609 34.51 
contig_520 41.88 
contig_7529 43.51 
contig_2147 51.07 
contig_6179 33.12 
contig_27452 50.38 
contig_7455 51.88 
contig_6949 36.96 
contig_21531 54.76 
contig_25816 48.48 
contig_14286 45.78 
contig_1500 38.28 
contig_23534 51.11 
contig_7647 37.40 
contig_6421 57.69 
contig_9594 44.22 
contig_18891 48.85 
contig_9127 48.21 
contig_13540 44.73 
contig_30641 37.08 
contig_29970 45.56 
contig_25547 41.89 
contig_19278 41.09 
contig_20572 58.15 
contig_1474 41.42 
contig_20104 32.16 
contig_19084 66.18 
contig_10375 37.83 
contig_28176 45.35 
contig_24364 50.18 
contig_738 58.63 
contig_30750 50.72 
contig_28247 44.41 
contig_1920 40.26 
contig_29260 66.18 
contig_23137 68.88 
contig_6857 46.21 
contig_3340 64.74 
contig_10442 50.22 
contig_15341 55.21 
contig_20692 51.15 
contig_22943 46.66 
contig_30849 59.31 
contig_12921 37.76 
contig_16066 33.57 
contig_28747 60.21 
contig_29852 44.88 
contig_15066 31.72 
contig_22328 43.60 
contig_21841 58.38 
contig_27878 55.85 
contig_14951 56.79 
contig_26525 53.14 
contig_20417 53.23 
contig_29937 39.93 
contig_13035 57.50 
contig_26732 49.86 
contig_14629 46.73 
contig_27696 34.09 
contig_18111 41.66 
contig_2983 46.45 
contig_25166 41.96 
contig_12794 42.71 
contig_1760 41.98 
contig_24696 36.20 
contig_14863 54.91 
contig_4490 47.83 
contig_13262 59.19 
contig_26219 34.82 
contig_18538 49.44 
contig_24597 56.47 
contig_22048 56.04 
contig_29367 45.73 
contig_21649 38.26 
contig_837 50.11 
contig_15106 31.44 
contig_30705 45.28 
contig_531 43.46 
contig_18804 44.42 
contig_25372 65.77 
contig_2322 66.32 
contig_13758 40.59 
contig_24431 40.05 
contig_20715 52.81 
contig_8188 55.61 
contig_4841 48.16 
contig_8758 25.46 
contig_27173 32.84 
contig_4286 46.22 
contig_2933 45.77 
contig_28949 33.07 
contig_6504 43.82 
contig_3025 43.22 
contig_29145 54.70 
contig_28674 46.75 
contig_13100 63.96 
contig_16603 59.82 
contig_22879 46.84 
contig_7639 34.93 
contig_30871 33.98 
contig_10893 38.90 
contig_11891 56.27 
contig_24382 44.36 
contig_15754 46.95 
contig_29389 59.35 
contig_17791 64.67 
contig_23872 42.12 
contig_30049 41.02 
contig_30780 57.11 
contig_30767 42.77 
contig_16107 33.87 
contig_10540 53.50 
contig_2178 42.92 
contig_28498 48.30 
contig_19486 40.87 
contig_18790 61.14 
contig_15204 30.12 
contig_23273 39.38 
contig_6266 36.84 
contig_11050 38.14 
contig_17165 51.50 
contig_3204 31.28 
contig_620 48.65 
contig_17359 39.64 
contig_25077 54.59 
contig_18283 35.76 
contig_29548 30.08 
contig_2359 47.44 
contig_6254 54.55 
contig_30618 57.83 
contig_14044 48.56 
contig_16247 47.77 
contig_25016 40.17 
contig_21910 47.56 
contig_21009 56.48 
contig_7069 60.42 
contig_26681 30.05 
contig_13453 49.44 
contig_13835 46.57 
contig_6752 69.10 
contig_16941 49.84 
contig_7787 37.81 
contig_3851 31.18 
contig_13417 43.80 
contig_8756 27.12 
contig_8032 38.51 
contig_8077 47.56 
contig_5396 39.31 
contig_13445 60.27 
contig_5148 34.54 
contig_10499 51.22 
contig_532 54.45 
contig_22689 60.57 
contig_3582 43.96 
contig_11959 41.41 
contig_29104 62.95 
contig_2135 49.93 
contig_21272 31.50 
contig_7159 31.44 
contig_30527 39.84 
contig_22673 70.40 
contig_29782 61.28 
contig_28599 56.96 
contig_17072 34.51 
contig_11764 56.08 
contig_14249 65.41 
contig_22028 70.01 
contig_24055 49.57 
contig_9726 46.06 
contig_12283 42.77 
contig_11873 37.69 
contig_18544 56.45 
contig_6092 64.44 
contig_27148 38.09 
contig_3415 49.48 
contig_27586 49.00 
contig_7774 47.50 
contig_10899 48.13 
contig_19863 46.63 
contig_2533 47.89 
contig_21971 53.13 
contig_1895 38.51 
contig_7449 61.80 
contig_17434 60.02 
contig_19036 39.13 
contig_30642 60.79 
contig_14457 51.51 
contig_14585 42.83 
contig_15895 40.70 
contig_25133 34.28 
contig_27240 53.57 
contig_11324 59.03 
contig_27622 56.12 
contig_2841 42.11 
contig_29701 47.53 
contig_23578 52.09 
contig_23062 55.45 
contig_7352 51.29 
contig_7608 47.48 
contig_1835 50.70 
contig_6896 38.57 
contig_21519 59.52 
contig_3026 59.61 
contig_1088 46.09 
contig_4267 54.72 
contig_12699 46.61 
contig_2696 46.39 
contig_1639 57.11 
contig_27985 38.64 
contig_22404 48.07 
contig_9890 36.40 
contig_27100 26.60 
contig_29736 47.53 
contig_17356 34.39 
contig_27184 28.21 
contig_17814 33.84 
contig_326 32.81 
contig_17827 37.13 
contig_28149 48.18 
contig_23311 66.88 
contig_29578 53.10 
contig_30926 51.87 
contig_17433 31.13 
contig_6675 54.55 
contig_8906 43.07 
contig_30694 40.56 
contig_26238 47.14 
contig_22324 34.40 
contig_28815 45.43 
contig_3407 55.71 
contig_12868 34.26 
contig_27313 50.03 
contig_20126 61.40 
contig_91 45.47 
contig_20259 53.07 
contig_6088 42.78 
contig_30303 61.64 
contig_12683 50.24 
contig_30124 59.58 
contig_18954 58.82 
contig_9190 32.59 
contig_30772 33.97 
contig_22207 42.35 
contig_4087 47.43 
contig_3929 45.93 
contig_28635 50.08 
contig_26720 59.26 
contig_20805 41.89 
contig_475 51.36 
contig_1662 54.72 
contig_6955 65.72 
contig_22340 66.34 
contig_12022 35.23 
contig_8070 38.92 
contig_16652 54.91 
contig_1156 34.67 
contig_6257 42.91 
contig_7652 59.49 
contig_7955 31.57 
contig_22592 46.59 
contig_15306 34.90 
contig_17754 47.08 
contig_13475 33.65 
contig_23739 62.65 
contig_9392 51.58 
contig_30447 44.26 
contig_22244 39.62 
contig_1520 52.93 
contig_15823 30.95 
contig_12251 63.87 
contig_26565 46.54 
contig_21467 55.24 
contig_4493 53.15 
contig_29035 47.33 
contig_19295 31.69 
contig_1961 36.03 
contig_11994 48.76 
contig_2396 47.11 
contig_2566 29.42 
contig_10483 41.13 
contig_3937 42.86 
contig_21889 52.07 
contig_26291 60.58 
contig_77 53.67 
contig_14750 39.87 
contig_28832 34.28 
contig_14346 33.73 
contig_29016 48.63 
contig_6567 36.28 
contig_13766 50.66 
contig_4776 50.93 
contig_13842 61.14 
contig_23029 41.12 
contig_27073 45.97 
contig_14914 65.34 
contig_4988 47.58 
contig_823 35.68 
contig_22745 39.58 
contig_10155 34.98 
contig_21558 33.30 
contig_3646 44.00 
contig_25571 61.83 
contig_17740 37.40 
contig_10406 56.94 
contig_26606 37.19 
contig_29279 63.57 
contig_8510 59.82 
contig_21852 66.54 
contig_29633 63.54 
contig_21703 56.52 
contig_15382 61.92 
contig_11290 45.85 
contig_19542 28.66 
contig_13312 43.18 
contig_29971 61.46 
contig_12357 42.26 
contig_2443 57.52 
contig_26096 50.74 
contig_11692 36.55 
contig_8829 57.52 
contig_10556 42.96 
contig_15100 32.46 
contig_22418 60.87 
contig_23145 31.94 
contig_30805 58.82 
contig_10720 51.16 
contig_5650 39.79 
contig_6618 45.77 
contig_22567 63.91 
contig_15904 52.42 
contig_18552 50.04 
contig_7258 55.12 
contig_8474 58.59 
contig_29703 40.73 
contig_15144 49.25 
contig_19448 66.05 
contig_6234 55.64 
contig_8786 50.19 
contig_20931 50.68 
contig_9686 34.77 
contig_18160 49.59 
contig_15849 40.62 
contig_733 31.79 
contig_20099 35.02 
contig_20688 36.02 
contig_25958 44.87 
contig_22097 35.55 
contig_24025 43.14 
contig_11970 49.55 
contig_15485 49.09 
contig_30650 50.19 
contig_17546 57.75 
contig_8831 35.32 
contig_5703 47.02 
contig_22896 66.15 
contig_12252 53.35 
contig_16822 36.38 
contig_7342 65.25 
contig_26150 50.71 
contig_21133 46.54 
contig_29989 57.85 
contig_13036 44.53 
contig_13514 53.01 
contig_7722 49.10 
contig_22187 43.70 
contig_2745 53.92 
contig_29026 60.61 
contig_30007 42.43 
contig_6309 49.14 
contig_891 53.29 
contig_18143 58.85 
contig_1675 52.02 
contig_8392 42.22 
contig_30472 53.57 
contig_15579 42.38 
contig_28549 52.16 
contig_12394 42.74 
contig_17676 44.74 
contig_8225 30.72 
contig_20322 38.53 
contig_19825 38.40 
contig_28919 46.28 
contig_30626 33.27 
contig_777 53.33 
contig_14261 46.25 
contig_19615 40.25 
contig_27845 43.32 
contig_1714 33.77 
contig_17591 32.45 
contig_20785 40.30 
contig_18638 36.66 
contig_19764 53.73 
contig_16278 53.51 
contig_587 51.73 
contig_25709 55.66 
contig_7503 29.93 
contig_9748 32.03 
contig_21082 51.39 
contig_19465 54.52 
contig_24854 52.66 
contig_1080 43.93 
contig_12658 54.10 
contig_13469 39.18 
contig_25263 40.00 
contig_25608 42.16 
contig_30862 57.97 
contig_20828 49.44 
contig_3762 57.43 
contig_16764 65.09 
contig_11991 43.14 
contig_15474 58.85 
contig_19671 44.89 
contig_3780 59.59 
contig_14258 57.38 
contig_18131 39.39 
contig_26809 39.13 
contig_10298 43.47 
contig_13992 45.98 
contig_29925 50.25 
contig_17715 43.51 
contig_16997 42.23 
contig_21205 63.82 
contig_6158 51.43 
contig_16719 46.86 
contig_3773 59.70 
contig_19584 55.95 
contig_3089 35.59 
contig_24991 53.70 
contig_3345 46.28 
contig_16371 55.01 
contig_20239 51.40 
contig_20946 33.88 
contig_926 42.44 
contig_7123 59.07 
contig_10828 36.74 
contig_14611 51.20 
contig_13742 48.94 
contig_27371 40.11 
contig_20028 50.49 
contig_24704 49.80 
contig_21797 48.21 
contig_18225 63.51 
contig_23125 55.38 
contig_5624 63.12 
contig_14157 34.94 
contig_20337 65.65 
contig_17828 65.92 
contig_11083 53.39 
contig_17203 67.57 
contig_9967 32.93 
contig_3815 32.59 
contig_25028 42.05 
contig_13939 39.48 
contig_26757 53.09 
contig_2303 60.33 
contig_28711 39.73 
contig_22849 47.01 
contig_29638 30.89 
contig_27620 61.21 
contig_7353 50.30 
contig_10904 56.10 
contig_11431 57.67 
contig_23006 47.51 
contig_9107 51.89 
contig_9797 51.36 
contig_10634 28.93 
contig_1647 55.90 
contig_28625 50.20 
contig_29783 58.55 
contig_23098 59.66 
contig_27582 45.56 
contig_23363 32.37 
contig_16098 43.18 
contig_22544 64.72 
contig_25920 64.58 
contig_3968 37.55 
contig_11700 50.14 
contig_24202 39.32 
contig_14185 52.26 
contig_21688 39.77 
contig_17123 34.64 
contig_1707 43.69 
contig_20098 34.84 
contig_26740 46.77 
contig_10140 60.57 
contig_9069 63.45 
contig_4967 51.19 
contig_21334 62.07 
contig_18492 33.76 
contig_28368 44.43 
contig_27101 31.84 
contig_29082 49.84 
contig_26572 37.66 
contig_11380 36.58 
contig_30921 39.07 
contig_10821 48.58 
contig_13005 28.43 
contig_28849 31.95 
contig_1015 30.07 
contig_13372 39.33 
contig_23116 32.40 
contig_23381 57.69 
contig_21575 53.80 
contig_12824 47.50 
contig_30272 50.72 
contig_19362 44.01 
contig_3005 40.14 
contig_12908 43.60 
contig_28502 45.71 
contig_30259 36.78 
contig_25795 60.66 
contig_14003 37.74 
contig_25104 46.90 
contig_14069 38.19 
contig_4360 52.33 
contig_17344 37.11 
contig_20039 32.47 
contig_10579 44.32 
contig_6397 51.05 
contig_21282 39.18 
contig_2504 46.96 
contig_25614 64.48 
contig_15470 42.05 
contig_13919 31.33 
contig_6306 37.88 
contig_877 42.38 
contig_11301 32.47 
contig_27831 49.05 
contig_4512 36.83 
contig_27854 52.45 
contig_19449 52.52 
contig_12092 48.30 
contig_9745 36.70 
contig_7328 61.46 
contig_19621 47.81 
contig_13679 46.98 
contig_2698 46.60 
contig_13555 50.36 
contig_30936 35.28 
contig_20372 45.54 
contig_13993 45.28 
contig_12154 48.53 
contig_6698 43.27 
contig_19145 47.67 
contig_24970 60.97 
contig_11649 36.32 
contig_2866 48.73 
contig_22044 49.30 
contig_13427 29.40 
contig_20203 35.64 
contig_25394 44.54 
contig_8494 36.63 
contig_29062 66.11 
contig_29408 51.55 
contig_16405 45.51 
contig_5833 47.42 
contig_22955 47.17 
contig_21336 49.35 
contig_21136 28.36 
contig_18240 55.73 
contig_439 35.27 
contig_12364 44.16 
contig_25321 61.38 
contig_10758 47.23 
contig_20569 32.86 
contig_23406 46.74 
contig_15133 42.48 
contig_21823 62.93 
contig_3740 55.50 
contig_10396 54.16 
contig_24666 59.79 
contig_19653 32.87 
contig_26283 49.20 
contig_1781 41.85 
contig_18216 64.20 
contig_15390 56.21 
contig_14364 58.71 
contig_15528 32.45 
contig_23597 63.65 
contig_4196 49.58 
contig_12300 40.65 
contig_3600 46.63 
contig_28590 42.22 
contig_16580 57.07 
contig_17156 58.93 
contig_25897 36.05 
contig_30115 64.13 
contig_13146 51.73 
contig_19877 30.42 
contig_9374 33.99 
contig_24391 58.06 
contig_20291 55.00 
contig_7346 46.66 
contig_9102 39.19 
contig_28331 54.55 
contig_12197 32.43 
contig_15529 35.12 
contig_8409 28.58 
contig_8398 44.54 
contig_21085 41.36 
contig_12222 48.90 
contig_24266 42.02 
contig_22157 66.62 
contig_25850 34.23 
contig_15766 63.10 
contig_30153 50.31 
contig_26470 37.82 
contig_14990 57.30 
contig_18865 46.66 
contig_2347 44.07 
contig_27287 56.61 
contig_2710 44.14 
contig_4432 49.37 
contig_24439 53.38 
contig_26667 64.70 
contig_30856 40.68 
contig_4115 61.21 
contig_5455 38.87 
contig_28769 55.87 
contig_27037 51.44 
contig_20388 60.36 
contig_29513 29.69 
contig_8506 62.13 
contig_13377 47.74 
contig_17638 47.59 
contig_28673 46.27 
contig_30804 56.31 
contig_23173 59.84 
contig_863 39.94 
contig_11818 33.46 
contig_12043 58.39 
contig_26957 39.12 
contig_24403 46.23 
contig_18029 54.58 
contig_774 45.00 
contig_10896 31.35 
contig_6285 34.72 
contig_30670 34.53 
contig_8275 40.60 
contig_2032 40.87 
contig_5632 64.57 
contig_23951 61.25 
contig_29590 29.92 
contig_6391 35.29 
contig_26302 39.28 
contig_17907 64.65 
contig_22523 38.52 
contig_16883 47.64 
contig_5774 51.36 
contig_9420 66.98 
contig_7872 54.54 
contig_18888 41.89 
contig_15542 57.73 
contig_8884 51.52 
contig_29771 52.58 
contig_4827 63.74 
contig_24320 36.46 
contig_17054 52.51 
contig_12812 40.17 
contig_10510 52.04 
contig_18149 42.27 
contig_17255 51.31 
contig_18592 65.75 
contig_9930 61.23 
contig_24381 27.69 
contig_29689 40.79 
contig_15477 51.67 
contig_14872 40.04 
contig_2023 36.60 
contig_562 42.12 
contig_19185 40.66 
contig_18805 60.88 
contig_4289 52.21 
contig_11447 61.01 
contig_7951 58.95 
contig_29326 34.95 
contig_6317 56.16 
contig_7511 37.34 
contig_20718 35.40 
contig_28350 48.03 
contig_27052 63.74 
contig_364 36.62 
contig_29359 45.23 
contig_4858 45.39 
contig_10216 64.02 
contig_12603 44.12 
contig_3782 53.75 
contig_4527 43.86 
contig_28236 50.06 
contig_29448 32.54 
contig_7907 42.39 
contig_5404 48.25 
contig_9459 30.75 
contig_12601 40.15 
contig_4908 63.27 
contig_12587 46.98 
contig_16271 43.01 
contig_9257 52.74 
contig_8996 51.80 
contig_30040 52.52 
contig_9362 38.40 
contig_5861 53.38 
contig_17956 59.46 
contig_2050 30.73 
contig_14229 41.20 
contig_707 49.07 
contig_25612 53.12 
contig_5667 36.86 
contig_18016 56.03 
contig_17771 52.15 
contig_21227 58.83 
contig_28431 49.90 
contig_5883 47.68 
contig_24740 40.93 
contig_15223 34.03 
contig_12885 35.50 
contig_15863 52.95 
contig_30870 33.59 
contig_3471 41.14 
contig_3999 57.40 
contig_10505 52.43 
contig_7003 57.11 
contig_9763 37.01 
contig_13686 44.13 
contig_25924 45.52 
contig_29370 50.17 
contig_30437 39.41 
contig_29875 34.18 
contig_13383 59.56 
contig_30484 32.80 
contig_8437 37.12 
contig_12112 37.66 
contig_24995 30.32 
contig_18590 60.63 
contig_2987 36.74 
contig_18740 48.28 
contig_18884 45.51 
contig_29889 30.64 
contig_22741 49.08 
contig_30925 32.20 
contig_20118 32.41 
contig_26612 66.40 
contig_21330 57.66 
contig_26880 45.78 
contig_563 46.82 
contig_9444 64.99 
contig_10567 47.92 
contig_30996 68.70 
contig_20183 42.11 
contig_27871 46.77 
contig_8807 28.57 
contig_5589 58.84 
contig_9460 31.15 
contig_30592 36.49 
contig_7562 39.81 
contig_12325 36.63 
contig_20254 35.62 
contig_24880 59.88 
contig_3647 49.63 
contig_6883 39.31 
contig_1308 62.60 
contig_17770 37.42 
contig_28496 49.67 
contig_29568 43.33 
contig_12716 29.17 
contig_22737 62.34 
contig_8314 56.00 
contig_17738 38.12 
contig_21196 37.64 
contig_27961 38.26 
contig_30916 50.79 
contig_2764 46.12 
contig_9776 36.56 
contig_7266 35.90 
contig_29843 49.57 
contig_27763 52.31 
contig_30219 33.37 
contig_29797 49.34 
contig_9215 65.56 
contig_12943 33.27 
contig_10467 48.03 
contig_1093 48.30 
contig_12150 46.33 
contig_20435 38.06 
contig_17309 58.62 
contig_11573 59.59 
contig_18693 43.06 
contig_6894 52.30 
contig_15729 48.56 
contig_13879 49.54 
contig_3236 61.26 
contig_8656 53.04 
contig_2875 34.82 
contig_4351 31.78 
contig_26918 49.43 
contig_12492 39.13 
contig_20659 45.87 
contig_30363 58.77 
contig_20714 50.82 
contig_14254 54.52 
contig_19395 51.38 
contig_4151 34.85 
contig_19761 59.79 
contig_24428 58.72 
contig_30316 30.44 
contig_28255 59.83 
contig_22056 43.14 
contig_19427 31.42 
contig_4135 36.31 
contig_9979 41.76 
contig_9606 43.29 
contig_30158 49.11 
contig_7590 43.53 
contig_30968 57.81 
contig_12664 49.45 
contig_7978 43.67 
contig_11888 45.13 
contig_8972 33.16 
contig_9105 66.66 
contig_9539 56.29 
contig_4073 36.03 
contig_380 50.40 
contig_22797 50.16 
contig_25526 31.35 
contig_6990 54.33 
contig_1070 48.12 
contig_14050 42.48 
contig_19967 51.45 
contig_23065 40.37 
contig_28560 48.59 
contig_18924 45.06 
contig_1142 31.43 
contig_15273 39.39 
contig_27312 40.70 
contig_16958 55.68 
contig_12333 36.22 
contig_22029 48.04 
contig_14400 54.55 
contig_10638 41.58 
contig_5242 42.43 
contig_17492 31.33 
contig_18752 29.35 
contig_11169 43.79 
contig_16088 59.84 
contig_19857 45.50 
contig_19282 56.66 
contig_15983 55.23 
contig_4545 45.06 
contig_12375 42.03 
contig_21664 60.85 
contig_4434 48.83 
contig_3416 45.66 
contig_24992 55.10 
contig_25296 40.10 
contig_887 28.44 
contig_20751 53.07 
contig_5470 36.06 
contig_9136 45.55 
contig_20909 44.63 
contig_25298 38.85 
contig_27217 64.66 
contig_24846 47.40 
contig_377 50.93 
contig_28216 47.05 
contig_25836 49.69 
contig_14866 33.87 
contig_18288 46.49 
contig_15192 39.10 
contig_29611 55.07 
contig_22399 42.60 
contig_27238 42.71 
contig_19434 50.52 
contig_5599 46.78 
contig_30900 56.88 
contig_1107 54.87 
contig_3993 41.54 
contig_1493 45.65 
contig_24045 41.59 
contig_1029 31.68 
contig_3324 32.39 
contig_17977 38.76 
contig_20940 51.64 
contig_6879 40.27 
contig_14525 56.97 
contig_29754 33.79 
contig_25457 35.54 
contig_30384 58.98 
contig_29015 47.84 
contig_14022 34.49 
contig_29285 47.02 
contig_17279 32.50 
contig_20926 50.27 
contig_15103 39.21 
contig_9134 43.68 
contig_26443 49.77 
contig_8667 44.74 
contig_6442 49.37 
contig_16760 45.97 
contig_14530 44.30 
contig_16232 35.19 
contig_26010 41.77 
contig_9564 50.67 
contig_9664 36.23 
contig_8244 49.05 
contig_15587 46.04 
contig_25651 36.86 
contig_22282 46.00 
contig_15926 41.94 
contig_21409 60.43 
contig_2757 49.96 
contig_492 39.32 
contig_4549 48.31 
contig_16152 47.63 
contig_20610 52.74 
contig_20787 67.18 
contig_940 33.27 
contig_5228 40.16 
contig_23037 42.22 
contig_18525 48.76 
contig_19030 35.92 
contig_6441 53.18 
contig_7058 36.96 
contig_5586 57.05 
contig_8051 61.61 
contig_11386 37.10 
contig_11328 51.06 
contig_5577 49.39 
contig_28885 38.63 
contig_21994 51.19 
contig_4114 37.05 
contig_13213 35.91 
contig_11567 49.64 
contig_27426 59.36 
contig_13762 39.48 
contig_19602 48.91 
contig_1319 64.59 
contig_14932 42.53 
contig_14426 50.67 
contig_24213 60.94 
contig_20604 44.83 
contig_26632 60.48 
contig_9882 35.49 
contig_29304 55.55 
contig_1563 35.48 
contig_18440 46.82 
contig_11357 45.46 
contig_23657 48.13 
contig_18438 49.76 
contig_8058 70.19 
contig_26596 42.12 
contig_17234 63.12 
contig_6899 40.79 
contig_924 51.02 
contig_13409 39.02 
contig_22453 64.27 
contig_10515 46.26 
contig_27213 61.71 
contig_21017 59.06 
contig_18919 41.83 
contig_23361 40.80 
contig_18451 39.67 
contig_23362 41.96 
contig_11044 51.26 
contig_2005 49.42 
contig_13951 50.90 
contig_3160 65.14 
contig_1656 56.39 
contig_3054 60.36 
contig_17794 32.16 
contig_376 41.10 
contig_17360 64.97 
contig_6414 53.67 
contig_23322 46.05 
contig_16065 34.91 
contig_29849 45.42 
contig_5559 31.97 
contig_6170 31.85 
contig_1851 38.75 
contig_753 38.60 
contig_7021 61.72 
contig_14892 35.37 
contig_15504 56.57 
